
120000, 5, 1.554494e+07
120000, 5, 1.798249e+07
120000, 5, 1.438078e+07
300000, 5, 1.212265e+07
300000, 5, 1.387602e+07
300000, 5, 1.753930e+07
600000, 5, 1.345640e+07
600000, 5, 1.194580e+07
600000, 5, 1.741978e+07
900000, 5, 1.184780e+07
900000, 5, 1.331803e+07
900000, 5, 1.732127e+07
120000, 5, 1.340237e+07
120000, 5, 1.769070e+07
120000, 5, 1.406529e+07
300000, 5, 1.309807e+07
300000, 5, 1.327171e+07
300000, 5, 1.659709e+07
600000, 5, 1.604232e+07
600000, 5, 1.270809e+07
600000, 5, 1.282593e+07
900000, 5, 1.257053e+07
900000, 5, 1.591553e+07
900000, 5, 1.279526e+07
120000, 5, 1.430536e+07
120000, 5, 1.783514e+07
120000, 5, 1.222397e+07
300000, 5, 1.332675e+07
300000, 5, 1.163765e+07
300000, 5, 1.640661e+07
600000, 5, 1.150620e+07
600000, 5, 1.309698e+07
600000, 5, 1.590600e+07
900000, 5, 1.567733e+07
900000, 5, 1.299707e+07
900000, 5, 1.138144e+07
120000, 5, 1.088343e+07
120000, 5, 8.624687e+06
120000, 5, 1.170323e+07
300000, 5, 8.359433e+06
300000, 5, 1.064061e+07
300000, 5, 1.113597e+07
600000, 5, 8.289615e+06
600000, 5, 1.060947e+07
600000, 5, 1.107738e+07
900000, 5, 1.036145e+07
900000, 5, 8.276616e+06
900000, 5, 1.105803e+07
120000, 5, 7.654918e+06
120000, 5, 1.391441e+07
120000, 5, 1.193393e+07
300000, 5, 7.216936e+06
300000, 5, 1.039274e+07
300000, 5, 1.369688e+07
600000, 5, 7.172687e+06
600000, 5, 1.365195e+07
600000, 5, 1.004131e+07
900000, 5, 1.003661e+07
900000, 5, 7.161412e+06
900000, 5, 1.363914e+07
120000, 5, 9.106178e+06
120000, 5, 1.290905e+07
120000, 5, 1.123923e+07
300000, 5, 1.104790e+07
300000, 5, 1.220271e+07
300000, 5, 8.863998e+06
600000, 5, 8.033893e+06
600000, 5, 1.217378e+07
600000, 5, 1.093099e+07
900000, 5, 8.013688e+06
900000, 5, 1.092452e+07
900000, 5, 1.215789e+07
