120000, 10, 9.371974e+07
120000, 10, 9.492792e+07
120000, 10, 9.480903e+07
120000, 10, 9.351566e+07
120000, 10, 9.458320e+07
300000, 10, 9.369923e+07
300000, 10, 9.302080e+07
300000, 10, 9.463853e+07
300000, 10, 9.405337e+07
300000, 10, 9.458157e+07
600000, 10, 9.292825e+07
600000, 10, 9.400993e+07
600000, 10, 9.458156e+07
600000, 10, 9.354995e+07
600000, 10, 9.369538e+07
900000, 10, 9.292066e+07
900000, 10, 9.369512e+07
900000, 10, 9.354488e+07
900000, 10, 9.251897e+07
900000, 10, 9.458107e+07
120000, 10, 9.422458e+07
120000, 10, 9.387778e+07
120000, 10, 9.471603e+07
120000, 10, 9.396735e+07
120000, 10, 9.400080e+07
300000, 10, 9.374839e+07
300000, 10, 9.376495e+07
300000, 10, 9.411559e+07
300000, 10, 9.384791e+07
300000, 10, 9.460187e+07
600000, 10, 9.384651e+07
600000, 10, 9.365257e+07
600000, 10, 9.332619e+07
600000, 10, 9.411184e+07
600000, 10, 9.459858e+07
900000, 10, 9.329636e+07
900000, 10, 9.362320e+07
900000, 10, 9.459843e+07
900000, 10, 9.411118e+07
900000, 10, 9.380440e+07
120000, 10, 9.368708e+07
120000, 10, 9.414844e+07
120000, 10, 9.355042e+07
120000, 10, 9.421737e+07
120000, 10, 9.338597e+07
300000, 10, 9.364730e+07
300000, 10, 9.413080e+07
300000, 10, 9.352516e+07
300000, 10, 9.332389e+07
300000, 10, 9.417307e+07
600000, 10, 9.409526e+07
600000, 10, 9.330539e+07
600000, 10, 9.363400e+07
600000, 10, 9.417105e+07
600000, 10, 9.331264e+07
900000, 10, 9.363066e+07
900000, 10, 9.328478e+07
900000, 10, 9.409199e+07
900000, 10, 9.331263e+07
900000, 10, 9.417054e+07
120000, 10, 9.471999e+07
120000, 10, 9.415681e+07
120000, 10, 9.379079e+07
120000, 10, 9.399405e+07
120000, 10, 9.362292e+07
300000, 10, 9.468554e+07
300000, 10, 9.361918e+07
300000, 10, 9.398965e+07
300000, 10, 9.389779e+07
300000, 10, 9.311722e+07
600000, 10, 9.376117e+07
600000, 10, 9.394325e+07
600000, 10, 9.308713e+07
600000, 10, 9.437885e+07
600000, 10, 9.361826e+07
900000, 10, 9.372787e+07
900000, 10, 9.388841e+07
900000, 10, 9.433787e+07
900000, 10, 9.305699e+07
900000, 10, 9.361560e+07
120000, 10, 9.461095e+07
120000, 10, 9.407585e+07
120000, 10, 9.474741e+07
120000, 10, 9.414556e+07
120000, 10, 9.395000e+07
300000, 10, 9.460716e+07
300000, 10, 9.352510e+07
300000, 10, 9.456212e+07
300000, 10, 9.381833e+07
300000, 10, 9.386190e+07
600000, 10, 9.374393e+07
600000, 10, 9.334194e+07
600000, 10, 9.386184e+07
600000, 10, 9.456111e+07
600000, 10, 9.456409e+07
900000, 10, 9.455866e+07
900000, 10, 9.374113e+07
900000, 10, 9.330054e+07
900000, 10, 9.386182e+07
900000, 10, 9.453796e+07
120000, 10, 9.479527e+07
120000, 10, 9.382424e+07
120000, 10, 9.463430e+07
120000, 10, 9.387231e+07
120000, 10, 9.442691e+07
300000, 10, 9.350620e+07
300000, 10, 9.411545e+07
300000, 10, 9.430112e+07
300000, 10, 9.344202e+07
300000, 10, 9.365018e+07
600000, 10, 9.428684e+07
600000, 10, 9.411078e+07
600000, 10, 9.331069e+07
600000, 10, 9.341713e+07
600000, 10, 9.364873e+07
900000, 10, 9.428570e+07
900000, 10, 9.326959e+07
900000, 10, 9.341562e+07
900000, 10, 9.410930e+07
900000, 10, 9.364868e+07
120000, 10, 9.353336e+07
120000, 10, 9.440883e+07
120000, 10, 9.442947e+07
120000, 10, 9.447759e+07
120000, 10, 9.405286e+07
300000, 10, 9.440871e+07
300000, 10, 9.416834e+07
300000, 10, 9.404044e+07
300000, 10, 9.353047e+07
300000, 10, 9.447721e+07
600000, 10, 9.415815e+07
600000, 10, 9.440847e+07
600000, 10, 9.403350e+07
600000, 10, 9.350051e+07
600000, 10, 9.447570e+07
900000, 10, 9.415544e+07
900000, 10, 9.348530e+07
900000, 10, 9.446071e+07
900000, 10, 9.440819e+07
900000, 10, 9.402761e+07
120000, 10, 9.407930e+07
120000, 10, 9.457452e+07
120000, 10, 9.423174e+07
120000, 10, 9.413348e+07
120000, 10, 9.469783e+07
300000, 10, 9.469599e+07
300000, 10, 9.413270e+07
300000, 10, 9.399581e+07
300000, 10, 9.453155e+07
300000, 10, 9.423136e+07
600000, 10, 9.412665e+07
600000, 10, 9.399495e+07
600000, 10, 9.442797e+07
600000, 10, 9.468948e+07
600000, 10, 9.423131e+07
900000, 10, 9.468113e+07
900000, 10, 9.423131e+07
900000, 10, 9.399474e+07
900000, 10, 9.412603e+07
900000, 10, 9.442791e+07
120000, 10, 9.413873e+07
120000, 10, 9.441784e+07
120000, 10, 9.474640e+07
120000, 10, 9.400349e+07
120000, 10, 9.500252e+07
300000, 10, 9.407828e+07
300000, 10, 9.500145e+07
300000, 10, 9.440532e+07
300000, 10, 9.398195e+07
300000, 10, 9.472839e+07
600000, 10, 9.366678e+07
600000, 10, 9.440071e+07
600000, 10, 9.398172e+07
600000, 10, 9.414136e+07
600000, 10, 9.500104e+07
900000, 10, 9.363786e+07
900000, 10, 9.398153e+07
900000, 10, 9.439939e+07
900000, 10, 9.412298e+07
900000, 10, 9.498115e+07
120000, 10, 9.428392e+07
120000, 10, 9.347834e+07
120000, 10, 9.490501e+07
120000, 10, 9.461165e+07
120000, 10, 9.471581e+07
300000, 10, 9.435763e+07
300000, 10, 9.346409e+07
300000, 10, 9.487606e+07
300000, 10, 9.427370e+07
300000, 10, 9.457848e+07
600000, 10, 9.487543e+07
600000, 10, 9.345919e+07
600000, 10, 9.427324e+07
600000, 10, 9.417982e+07
600000, 10, 9.369905e+07
900000, 10, 9.487535e+07
900000, 10, 9.350779e+07
900000, 10, 9.417929e+07
900000, 10, 9.318203e+07
900000, 10, 9.427275e+07
120000, 10, 9.419567e+07
120000, 10, 9.430003e+07
120000, 10, 9.388492e+07
120000, 10, 9.404266e+07
120000, 10, 9.461162e+07
300000, 10, 9.419565e+07
300000, 10, 9.386368e+07
300000, 10, 9.404201e+07
300000, 10, 9.429795e+07
300000, 10, 9.461035e+07
600000, 10, 9.386359e+07
600000, 10, 9.461015e+07
600000, 10, 9.402572e+07
600000, 10, 9.419565e+07
600000, 10, 9.429571e+07
900000, 10, 9.428512e+07
900000, 10, 9.402516e+07
900000, 10, 9.460732e+07
900000, 10, 9.419562e+07
900000, 10, 9.386316e+07
120000, 10, 9.382182e+07
120000, 10, 9.361970e+07
120000, 10, 9.466252e+07
120000, 10, 9.451323e+07
