
120000, 2, 2.568665e+03
120000, 2, 3.259669e+03
120000, 2, 3.627459e+03
120000, 2, 2.769556e+03
120000, 2, 3.551673e+03
300000, 2, 2.756072e+03
300000, 2, 2.383453e+03
300000, 2, 1.858682e+03
300000, 2, 1.746390e+03
300000, 2, 1.670959e+03
600000, 2, 1.730732e+03
600000, 2, 1.666587e+03
600000, 2, 1.854771e+03
600000, 2, 2.732367e+03
600000, 2, 2.365487e+03
900000, 2, 1.728716e+03
900000, 2, 1.853782e+03
900000, 2, 1.665918e+03
900000, 2, 2.721734e+03
900000, 2, 2.358052e+03
120000, 2, 3.847047e+03
120000, 2, 2.183743e+03
120000, 2, 2.893132e+03
120000, 2, 3.567558e+03
120000, 2, 4.088933e+03
300000, 2, 1.805209e+03
300000, 2, 2.444776e+03
300000, 2, 1.930378e+03
300000, 2, 1.730786e+03
300000, 2, 1.907158e+03
600000, 2, 1.922545e+03
600000, 2, 2.418505e+03
600000, 2, 1.887573e+03
600000, 2, 1.669579e+03
600000, 2, 1.773380e+03
900000, 2, 1.765650e+03
900000, 2, 1.645783e+03
900000, 2, 1.885726e+03
900000, 2, 1.910963e+03
900000, 2, 2.417287e+03
120000, 2, 5.292204e+03
120000, 2, 5.833848e+03
120000, 2, 5.663878e+03
120000, 2, 2.415668e+03
120000, 2, 5.778763e+03
300000, 2, 1.998795e+03
300000, 2, 2.203853e+03
300000, 2, 2.004632e+03
300000, 2, 1.813175e+03
300000, 2, 1.350177e+03
600000, 2, 1.797173e+03
600000, 2, 2.184023e+03
600000, 2, 1.328925e+03
600000, 2, 1.991273e+03
600000, 2, 1.991045e+03
900000, 2, 1.990480e+03
900000, 2, 1.796395e+03
900000, 2, 1.327028e+03
900000, 2, 2.169029e+03
900000, 2, 1.990484e+03
120000, 2, 4.032107e+03
120000, 2, 5.925515e+03
120000, 2, 3.228147e+03
120000, 2, 6.461801e+03
120000, 2, 2.910094e+03
300000, 2, 1.967540e+03
300000, 2, 1.692824e+03
300000, 2, 1.759726e+03
300000, 2, 2.118439e+03
300000, 2, 1.787240e+03
600000, 2, 1.748230e+03
600000, 2, 1.955512e+03
600000, 2, 1.756599e+03
600000, 2, 2.102819e+03
600000, 2, 1.682042e+03
900000, 2, 1.680189e+03
900000, 2, 1.741410e+03
900000, 2, 2.102162e+03
