
120000, 8, 8.321326e+15
120000, 8, 5.766577e+15
120000, 8, 1.183286e+16
300000, 8, 4.727992e+15
300000, 8, 7.584569e+15
300000, 8, 3.744132e+15
600000, 8, 6.290607e+15
600000, 8, 2.659282e+15
600000, 8, 3.313596e+15
900000, 8, 2.321704e+15
900000, 8, 4.924430e+15
900000, 8, 2.703138e+15
120000, 8, 1.410390e+16
120000, 8, 9.142806e+15
120000, 8, 7.673633e+15
300000, 8, 5.207954e+15
300000, 8, 6.255568e+15
300000, 8, 4.842252e+15
600000, 8, 3.334736e+15
600000, 8, 3.468170e+15
600000, 8, 3.131770e+15
900000, 8, 2.588021e+15
900000, 8, 2.735520e+15
900000, 8, 2.711942e+15
120000, 8, 1.452109e+16
120000, 8, 5.620681e+15
120000, 8, 9.281977e+15
300000, 8, 3.794373e+15
300000, 8, 5.123814e+15
300000, 8, 6.109988e+15
600000, 8, 4.278541e+15
600000, 8, 3.790351e+15
600000, 8, 2.206754e+15
900000, 8, 3.473587e+15
900000, 8, 1.864073e+15
900000, 8, 3.249631e+15
120000, 8, 8.113799e+15
120000, 8, 5.760678e+15
120000, 8, 5.381910e+15
300000, 8, 4.322896e+15
300000, 8, 3.843862e+15
300000, 8, 3.576847e+15
600000, 8, 2.586198e+15
600000, 8, 2.790805e+15
600000, 8, 2.760811e+15
900000, 8, 2.353346e+15
900000, 8, 2.020400e+15
900000, 8, 2.060500e+15
120000, 8, 5.796609e+15
120000, 8, 4.394097e+15
120000, 8, 6.153149e+15
300000, 8, 3.009228e+15
300000, 8, 3.437224e+15
300000, 8, 2.960992e+15
600000, 8, 2.329189e+15
600000, 8, 2.266950e+15
600000, 8, 2.541070e+15
900000, 8, 1.692953e+15
900000, 8, 1.825071e+15
900000, 8, 1.724244e+15
120000, 8, 1.159780e+16
120000, 8, 7.792228e+15
120000, 8, 5.331346e+15
300000, 8, 4.517620e+15
300000, 8, 4.337668e+15
300000, 8, 3.228908e+15
600000, 8, 2.898620e+15
600000, 8, 2.012926e+15
600000, 8, 3.109481e+15
900000, 8, 2.374325e+15
900000, 8, 1.457582e+15
900000, 8, 2.337050e+15
