
120000, 7, 2.958712e+09
120000, 7, 1.490884e+10
120000, 7, 4.434710e+09
300000, 7, 2.150994e+09
300000, 7, 2.115160e+09
300000, 7, 7.745438e+09
600000, 7, 1.577237e+09
600000, 7, 1.198868e+09
600000, 7, 4.219795e+09
900000, 7, 2.521621e+09
900000, 7, 8.908795e+08
900000, 7, 1.346488e+09
120000, 7, 5.565641e+09
120000, 7, 5.929854e+09
120000, 7, 4.463339e+09
300000, 7, 3.866167e+09
300000, 7, 2.997412e+09
300000, 7, 3.048766e+09
600000, 7, 3.148043e+09
600000, 7, 2.492182e+09
600000, 7, 1.336978e+09
900000, 7, 2.145835e+09
900000, 7, 1.000925e+09
900000, 7, 2.782022e+09
120000, 7, 3.994046e+09
120000, 7, 3.377294e+09
120000, 7, 2.775639e+09
300000, 7, 2.264164e+09
300000, 7, 2.158921e+09
300000, 7, 2.613799e+09
600000, 7, 1.685163e+09
600000, 7, 1.648071e+09
600000, 7, 1.901015e+09
900000, 7, 1.178392e+09
900000, 7, 1.366958e+09
900000, 7, 1.546425e+09
120000, 7, 3.073151e+09
120000, 7, 3.176479e+09
120000, 7, 5.176975e+09
300000, 7, 2.552604e+09
300000, 7, 1.038702e+09
300000, 7, 1.960990e+09
600000, 7, 1.182671e+09
600000, 7, 8.212346e+08
600000, 7, 4.141780e+08
900000, 7, 1.873567e+08
900000, 7, 6.506476e+08
900000, 7, 4.356450e+08
120000, 7, 3.101963e+09
120000, 7, 6.405752e+09
120000, 7, 6.084118e+09
300000, 7, 3.987119e+09
300000, 7, 1.694960e+09
300000, 7, 3.568111e+09
600000, 7, 1.837328e+09
600000, 7, 8.885635e+08
600000, 7, 1.884136e+09
900000, 7, 8.666387e+08
900000, 7, 3.758575e+08
900000, 7, 9.205556e+08
120000, 7, 7.441784e+09
120000, 7, 1.982110e+09
120000, 7, 3.060176e+09
300000, 7, 1.047201e+09
300000, 7, 1.173448e+09
300000, 7, 1.318499e+09
600000, 7, 2.865999e+08
600000, 7, 2.708177e+08
600000, 7, 4.447136e+08
900000, 7, 1.236511e+08
900000, 7, 1.473096e+08
900000, 7, 1.113079e+08
