
120000, 11, 6.092428e+11
120000, 11, 4.249624e+11
120000, 11, 4.773897e+11
300000, 11, 2.980622e+11
300000, 11, 3.062331e+11
300000, 11, 4.442264e+11
600000, 11, 2.942413e+11
600000, 11, 1.554757e+11
600000, 11, 1.982902e+11
900000, 11, 1.935088e+11
900000, 11, 1.450554e+11
900000, 11, 1.094393e+11
120000, 11, 5.065578e+11
120000, 11, 4.244640e+11
120000, 11, 4.436851e+11
300000, 11, 3.192806e+11
300000, 11, 3.866700e+11
300000, 11, 3.192457e+11
600000, 11, 2.639974e+11
600000, 11, 2.831492e+11
600000, 11, 2.417192e+11
900000, 11, 2.145397e+11
900000, 11, 1.999872e+11
900000, 11, 2.440018e+11
120000, 11, 3.599064e+11
120000, 11, 9.812890e+11
120000, 11, 6.387431e+11
300000, 11, 3.581742e+11
300000, 11, 7.657580e+11
300000, 11, 2.840968e+11
600000, 11, 1.825292e+11
600000, 11, 1.904764e+11
600000, 11, 5.885671e+11
900000, 11, 1.355545e+11
900000, 11, 9.282477e+10
900000, 11, 3.164152e+11
120000, 11, 5.007546e+11
120000, 11, 3.233810e+11
120000, 11, 7.962818e+11
300000, 11, 1.105687e+11
300000, 11, 3.039696e+11
300000, 11, 3.389945e+11
600000, 11, 4.662989e+10
600000, 11, 2.051531e+11
600000, 11, 1.545558e+11
900000, 11, 1.220527e+11
900000, 11, 1.939675e+10
900000, 11, 7.618516e+10
120000, 11, 8.348361e+11
120000, 11, 2.768676e+11
120000, 11, 1.364937e+11
300000, 11, 2.898205e+11
300000, 11, 2.891003e+10
300000, 11, 1.119822e+11
600000, 11, 2.975027e+09
600000, 11, 1.060796e+11
600000, 11, 3.381599e+10
900000, 11, 1.343138e+09
900000, 11, 3.860229e+10
900000, 11, 9.461238e+09
120000, 11, 4.783956e+11
120000, 11, 1.117412e+11
120000, 11, 4.113713e+11
300000, 11, 2.630531e+11
300000, 11, 2.757435e+11
300000, 11, 5.258717e+10
600000, 11, 2.231286e+10
600000, 11, 1.796969e+11
600000, 11, 8.805236e+10
900000, 11, 9.929293e+10
900000, 11, 7.839190e+09
900000, 11, 2.978885e+10
